Market_name,Market_cat_name,Market_subcat_name,Product_name,Product_price,Product_description,Product_unit_type,Product_quantity,Product_type,Product_is_available,scrape_timestamp
La Cesta,Despensa,Pastas Y Masas,Molitalia Fideos Cortos Codo Med Ray,1.8,Bolsa.,gr,235.0,none,True,2024-12-07 23:01:38.554033
La Cesta,Despensa,Pastas Y Masas,Molitalia Fideos Linguine #40,3.5,Bolsa.,gr,450.0,none,True,2024-12-07 23:01:38.554033
La Cesta,Despensa,Pastas Y Masas,Molitalia Rigatoni,1.8,Bolsa.,und,1.0,none,True,2024-12-07 23:01:38.554033
La Cesta,Despensa,Pastas Y Masas,Molitalia Pasta Corta,1.8,"Pasta elaborada con 100 % trigo duro de excelente calidad, que garantiza buena textura. Es una pasta con gran sabor, ideal para complementar tus preparaciones favoritas.",gr,235.0,none,True,2024-12-07 23:01:38.554033
La Cesta,Despensa,Pastas Y Masas,Molitalia Fideos Tornillo,1.8,"Una pasta de forma espiral corta y gruesa, ideal para retener salsas y condimentos en cada bocado, ofreciendo una textura al dente y versatilidad en la cocina.",gr,235.0,none,True,2024-12-07 23:01:38.554033
La Cesta,Despensa,Pastas Y Masas,Molitalia Fideos Cortos Canuto,1.8,Bolsa.,gr,235.0,none,True,2024-12-07 23:01:38.554033
La Cesta,Despensa,Pastas Y Masas,Molitalia Fideos Cortos Caracol Chico,1.8,Bolsa.,gr,235.0,none,True,2024-12-07 23:01:38.554033
La Cesta,Despensa,Pastas Y Masas,Antigua Taberna Queirolo Pasta Ravioles Espinaca y Ricotta,29.05,Antigua Taberna Queirolo pasta ravioles espinaca y ricotta. Caja por 500 gramos.,gr,500.0,none,True,2024-12-07 23:01:38.554033
La Cesta,Despensa,Pastas Y Masas,Antigua Taberna Queirolo Pasta Ravioles Carne,29.99,"Pasta Rellena de 100% Carne de Res, (100% Guiso)",gr,500.0,none,True,2024-12-07 23:01:38.554033
La Cesta,Despensa,Pastas Y Masas,Don Vittorio Pasta Canuto Rayado,2.0,"Ha sido elaborado con el mejor trigo selecto, para que disfrutes de un excelente plato. Se destaca por su práctica cocción sin que se peguen. Además, tiene un alto valor nutricional, por el hierro, vitaminas y minerales que posee. Ideal para deportistas y estudiantes. ",gr,235.0,none,True,2024-12-07 23:01:38.554033
La Cesta,Despensa,Pastas Y Masas,Agnesi Spaghetti 03,12.5,Spaguettis de Sémola de Trigo Duro. Bolsa,gr,500.0,none,True,2024-12-07 23:01:38.554033
La Cesta,Despensa,Pastas Y Masas,Don Vittorio Pasta Canuto Chico,2.0,"Elaborados con los más finos trigos, con una calidad selecta, es la pasta ideal para complementar tus preparaciones en casa y disfrutarla en cualquiera de tus comidas.",gr,235.0,none,True,2024-12-07 23:01:38.554033
La Cesta,Despensa,Pastas Y Masas,Molitalia Fideos Cabellos de Ángel,2.09,Hecho con los mejores trigos. Pasta amarilla que no se pega y no necesita aceite.,gr,250.0,none,True,2024-12-07 23:01:38.554033
La Cesta,Despensa,Pastas Y Masas,Barilla Pasta Pennete Rigate Integrale,16.5,"Su inconfundible color dorado es fruto de un exclusivo método de elaboración de los molinos Barilla y su perfecta consistencia está estudiada para ofrecerle el máximo sabor, siempre al dente, los Pennete Rigate Integrale poseen una excepcional versatilidad y son una fuente natural de fibra.",gr,500.0,none,True,2024-12-07 23:01:38.554033
La Cesta,Despensa,Pastas Y Masas,Molitalia Pasta Corta Macarrón,4.5,"Fideos de sémola y harina de trigo, hechos con los mejores trigos, que no se pegan y no necesitan aceite, especiales para tus sopas.",gr,500.0,none,True,2024-12-07 23:01:38.554033
La Cesta,Despensa,Pastas Y Masas,Molitalia Tallarín #42,3.5,Bolsa.,gr,450.0,none,True,2024-12-07 23:01:38.554033
La Cesta,Despensa,Pastas Y Masas,Fusilli Tricolor Molitalia,2.2,Bolsa.,gr,235.0,none,True,2024-12-07 23:01:38.554033
La Cesta,Despensa,Pastas Y Masas,Don Vittorio Pasta de Trigo Tornillo,2.0,"Pasta elaborada con trigos selectos de excelente calidad, que garantiza buena textura. Es una pasta con gran sabor, ideal para complementar tus preparaciones favoritas.",gr,225.0,none,True,2024-12-07 23:01:38.554033
La Cesta,Despensa,Pastas Y Masas,Don Vittorio Pasta Tipo Linguini Grosso,7.5,"Este fideo está hecho con 100 % trigo duro, dándole a tu familia la mejor calidad, color, sabor y textura. Solo con Don Vittorio crea momentos especiales todos los días.",gr,950.0,none,True,2024-12-07 23:01:38.554033
La Cesta,Despensa,Pastas Y Masas,Don Vittorio Fideo Spaghetti ,3.8,"Está hecha con 100 % trigo duro, dándole a tu familia la mejor calidad, color, sabor y textura. Solo con Don Vittorio crea momentos especiales todos los días.",gr,450.0,none,True,2024-12-07 23:01:38.554033
La Cesta,Despensa,Pastas Y Masas,Don Vittorio Fideo Cabello,2.1,"El fideo cabello de ángel será el mejor acompañante para tus deliciosas sopas calentitas, este invierno no te quedes sin la mejor pasta de alto valor nutricional y proteico que no necesita tostado y nunca se pega.",gr,250.0,none,True,2024-12-07 23:01:38.554033
La Cesta,Despensa,Pastas Y Masas,Don Vittorio Fideo Tipo Spaghetti,7.5,"Pasta larga elaborada con sémola de trigo duro, con un elegante corte alargado. Ideal para servirse con una gran variedad de salsas.",gr,950.0,none,True,2024-12-07 23:01:38.554033
La Cesta,Despensa,Caldos Y Sopas,Nissin Sopa Instantánea Ramen con Pastas Sabor a Pollo,2.29,"Deliciosa sopa instantánea que te ofrece la más rica pasta con exquisito sabor a pollo, perfecta para acompañar tus almuerzos o cenas. ",gr,85.0,none,True,2024-12-07 23:01:38.554033
La Cesta,Despensa,Caldos Y Sopas,Ajinomen Sopa Instantánea de Fideos Sabor a Gallina Criolla,1.89,"Disfruta de la combinación perfecta de exquisitos fideos y un sazonador. Ahora, con ese toque especial de gallina que tanto nos gusta, evoca al verdadero sabor de casa, es perfecta para acompañar tus preparaciones favoritas en cualquier ocasión. Rinde 2 porciones.",gr,80.0,none,True,2024-12-07 23:01:38.554033
La Cesta,Despensa,Caldos Y Sopas,Ajinomen Sopa Instantanea Sabor Pollo Con Quinua,4.5,Ají-No-Moto Sopa Instantánea Sabor Pollo con Quinua 57 gramos en pote.  packing: Pote,gr,57.0,none,True,2024-12-07 23:01:38.554033
La Cesta,Despensa,Caldos Y Sopas,Linea Verde Verdura Para Sopa Mixta,8.5,Blíster,gr,300.0,none,True,2024-12-07 23:01:38.554033
La Cesta,Despensa,Caldos Y Sopas,Ajinomen Sopa Carne - Generic Brand - 80 G,1.89,AJINOMEN SOPA CARNE X 80 GR - Generic Brand - 80 g,gr,80.0,none,True,2024-12-07 23:01:38.554033
La Cesta,Despensa,Caldos Y Sopas,Ajinomen Sopa Instantánea de Pollo,3.5,"Tiene la combinación perfecta de exquisitos fideos y un sazonador. Ahora, con ese toque especial de verduras que tanto nos gusta y evoca al verdadero sabor de casa. Ideal para disfrutar en tus almuerzos y cenas.",gr,51.0,none,True,2024-12-07 23:01:38.554033
La Cesta,Despensa,Caldos Y Sopas,Nissin Sopa Ramen de Pasta Sabor Carne,2.29,"Una manera rápida, fácil y deliciosa de disfrutar un plato caliente de sopa de fideos ramen. Tienes mucha hambre y quieres algo delicioso y abundante, pero no tienes ganas de pasar mucho tiempo cocinando. ¿Suena familiar? Estás ansiando Nissin top ramen. En solo unos minutos, vas a satisfacer esa hambre con un plato humeante de tu sopa de fideos favorita. ",gr,85.0,none,True,2024-12-07 23:01:38.554033
La Cesta,Despensa,Caldos Y Sopas,Knorr Puré de Papa,4.9,"Puré instantáneo de Papas Knorr receta completa es una solución práctica para tus comidas de todos los días. Solo necesitás agua en la preparación, ni manteca, ni leche. ¡Con Knorr todo es mejor!. El acompañamiento ideal para tus comidas de todos los días. ",gr,125.0,none,True,2024-12-07 23:01:38.554033
La Cesta,Despensa,Caldos Y Sopas,Ajinomen Sopa de Fideos Instantánea Sabor Oriental,1.89,"Deliciosa sopa instantánea con fideo para que disfrutes y pruebes un sabor distinto y oriental, ideal para que disfrutes y te deleites en tus almuerzos o cenas, tipo ramen para brindarle a tu paladar un regusto distinto.",gr,80.0,none,True,2024-12-07 23:01:38.554033
La Cesta,Despensa,Caldos Y Sopas,Ajinomen Sopa Instantánea con Fideos Sabor a Gallina Picante,3.5,"Esta sopa de fideos tiene la combinación perfecta de un exquisito sazonador, con ese toque especial de pollo que tanto te gusta, evoca al verdadero sabor de casa, es perfecta para disfrutar en cualquier ocasión.",gr,51.0,none,True,2024-12-07 23:01:38.554033
La Cesta,Despensa,Caldos Y Sopas,Casa Verde Crema de Rocoto,4.5,Bolsa,gr,75.0,none,True,2024-12-07 23:01:38.554033
La Cesta,Despensa,Caldos Y Sopas,Ajinomen Sopa Instantánea Sabor Pollo con Verduras,1.89,"Tiene la combinación perfecta de exquisitos fideos y un sazonador. Ahora, con ese toque especial de verduras que tanto te gusta, que evoca al verdadero sabor de casa. Es perfecta para disfrutarla en cualquier ocasión.",gr,80.0,none,True,2024-12-07 23:01:38.554033
La Cesta,Despensa,Caldos Y Sopas,Sopa Instantánea Ajinomen Carne Picante,3.5,Contiene 51 gramos Sopa con fideos instantáneos Sabor: Carne picante Tiempo de preparación: 3 minutos,gr,51.0,none,True,2024-12-07 23:01:38.554033
La Cesta,Despensa,Caldos Y Sopas,Ajinomen Sopa Instantánea Gallina,1.89,"Deliciosa sopa instantánea con fideos, de sabor a gallina, lista en tal solo tres minutos y rinde hasta 2 porciones, una sopa que te ayudara en momentos con poco tiempo, fácil y rica de preparar. ",gr,80.0,none,True,2024-12-07 23:01:38.554033
La Cesta,Despensa,Caldos Y Sopas,Ajinomen Sopa Instantánea Gallina Picante,1.89,Es la sopa instantánea con fideos favorita de todos. Puedes prepararla en tan solo 3 minutos y solo requiere agua caliente. Sus fideos de harina de trigo y su sobre sazonador a base de verduras te sacarán de cualquier apuro.,gr,80.0,none,True,2024-12-07 23:01:38.554033
La Cesta,Despensa,Caldos Y Sopas,Ajinomen Sopa Pollo - Generic Brand - 80 G,1.89,AJINOMEN SOPA POLLO X 80 GR - Generic Brand - 80 g,gr,80.0,none,True,2024-12-07 23:01:38.554033
La Cesta,Despensa,Caldos Y Sopas,Alacena Crema de Rocoto Uchucuta,13.5,"Este producto es inspirado en la oriunda receta puneña, ha logrado mezclar en las medidas precisas rocoto con huacatay, cebolla, perejil y hierbas aromáticas, dando como resultado una exquisita crema que combina con tus platillos en casa.",gr,400.0,none,True,2024-12-07 23:01:38.554033
La Cesta,Despensa,Caldos Y Sopas,Ajinomen Sopa Instantánea con Fideos Sabor Carne,3.5,"Disfruta a cualquier hora del día, de una manera rápida, fácil y deliciosa, un plato caliente de sopa con fideos. Solo Ajinomen puede darte ese placer.",gr,51.0,none,True,2024-12-07 23:01:38.554033
La Cesta,Despensa,Caldos Y Sopas,Ajinomen Sopa Instantánea con Fideos Sabor Gallina,3.5,"Tiene la combinación perfecta de exquisitos fideos y un sazonador. Ahora, con ese toque especial de verduras que tanto te gusta, que evoca al verdadero sabor de casa. Es perfecta para disfrutar en cualquier ocasión.",gr,51.0,none,True,2024-12-07 23:01:38.554033
La Cesta,Despensa,Caldos Y Sopas,Alacena Crema de Ají Tarí,16.5,"Disfruta de esta deliciosa salsa acompañando tus platillos peruanos favoritos, en especial, arroz con pollo y pollo a la brasa. Su singular sabor y picor, da una sensación muy agradable. Te encantará. ",gr,400.0,none,True,2024-12-07 23:01:38.554033
La Cesta,Despensa,Caldos Y Sopas,Nissin Ramen Pasta Sabor Verdura,2.29,"Disfruta de ese toque inigualable, de fácil y rápida preparación, con tan solo 3 minutos de tiempo. Podrás deleitarte con el sabor a verduras tradicional con pasta y caldo picosito. Ideal para calmar el hambre en cualquier momento del día.",gr,85.0,none,True,2024-12-07 23:01:38.554033
La Cesta,Despensa,Azúcar Y Endulzantes,4x Costeno Azucar Blanca 1 Kg,27.6,"Elaborada totalmente con caña de azúcar refinada. Es ideal para repostería, panadería y en bebidas, cafés o tés.",kg,1.0,Pack,True,2024-12-07 23:01:38.554033
La Cesta,Despensa,Azúcar Y Endulzantes,4x Dulfina Azucar Blanca 1 Kg,26.0,Dulfina azúcar blanca refinada. Bolsa por 1 kg.,kg,1.0,Pack,True,2024-12-07 23:01:38.554033
La Cesta,Despensa,Azúcar Y Endulzantes,4x Costeno Azucar Rubia 1 Kg,27.6,"Azúcar de caña, a la cual se le ha dejado una liviana película de melaza, que le otorga un sabor especial a las preparaciones, añadiendo además de color, sabores naturales y textura a galletas, ponqués, tortas, etc",kg,1.0,Pack,True,2024-12-07 23:01:38.554033
La Cesta,Despensa,Azúcar Y Endulzantes,4x Dulfina Azucar Rubia 1 Kg,22.0,"Producto sólido granulado de color dorado, constituido esencialmente por cristales de sacarosa que están cubiertos por una ligera película de miel madre, ideal para endulzar tus bebidas y lo mejor se disuelve de manera fácil.",kg,1.0,Pack,True,2024-12-07 23:01:38.554033
La Cesta,Despensa,Azúcar Y Endulzantes,Splenda Endulzante en Polvo ,51.5,"Endulzante natural, sin calorías. Su presentación en sobrecitos, es perfecta para ofrecerte porciones individuales de una dulzura saludable, que se puede transportar fácilmente. Es una excelente manera de endulzar tus bebidas o preparaciones favoritas, mientras cuidas de tu salud en cualquier lugar. Contiene 100 unidades.",gr,100.0,none,True,2024-12-07 23:01:38.554033
La Cesta,Despensa,Azúcar Y Endulzantes,Splenda Edulcorante de Mesa Original en Sobres,28.9,"Ofrece todo el sabor del azúcar, es la alternativa ideal para endulzar el café, el té y otras bebidas, además de la avena, la fruta y mucho más. La caja contiene 50 sobres de 1 gramo c/u.",gr,50.0,none,True,2024-12-07 23:01:38.554033
La Cesta,Despensa,Azúcar Y Endulzantes,Costeño Azúcar Blanca,6.9,"Elaborada totalmente con caña de azúcar refinada. Es ideal para repostería, panadería y en bebidas, cafés o tés.",kg,1.0,none,True,2024-12-07 23:01:38.554033
La Cesta,Despensa,Azúcar Y Endulzantes,Splenda Edulcorante en Tabletas,24.9,"Endulzante natural sin calorías, su presentación en tabletas es perfecta para ofrecerte porciones individuales de una dulzura saludable, que se puede transportar fácilmente. Es una excelente manera de endulzar tus bebidas o preparaciones favoritas, mientras cuidas de tu salud en cualquier lugar. Contiene 100 unidades.",gr,1.5,none,True,2024-12-07 23:01:38.554033
La Cesta,Despensa,Azúcar Y Endulzantes,Dulfina Azúcar Blanca Refinada,6.5,"Producto sólido cristalizado, constituido principalmente por sacarosa desprovisto de su miel madre original, obtenido por proceso de refinación, no contiene sulfitos.",kg,1.0,none,True,2024-12-07 23:01:38.554033
La Cesta,Despensa,Azúcar Y Endulzantes,Dulfina Azucar Blanca,28.9,Azucar Blanca Dulfina 5Kg,kg,5.0,none,True,2024-12-07 23:01:38.554033
La Cesta,Despensa,Azúcar Y Endulzantes,Amaru Stevia y Yacon ,65.5,"Planta con capacidad edulcorante equivalente a 300 veces la del azúcar. Regula la tensión arterial, estimula los latidos del corazón, es vasodilatadora, mejora la circulación e ideal para los diabéticos.",gr,50.0,none,True,2024-12-07 23:01:38.554033
La Cesta,Despensa,Azúcar Y Endulzantes,Fratello Azúcar Especial Impalpable para Repostería Fina,12.9,"Esta azúcar se caracteriza por estar pulverizada, se usa para decorar, espolvorear, cubrir tortas y postres. Ideal para despertar tu creatividad.",kg,1.0,none,True,2024-12-07 23:01:38.554033
La Cesta,Despensa,Azúcar Y Endulzantes,Amaru Mezcla en Polvo de Yacón con Stevia,51.9,Este producto puede ser utilizado para endulzar tus bebidas. ¡También lo puedes mezclar en tus postres preferidos! Caja contiene 80 sobres de 0.20 g cada uno. ,und,80.0,none,True,2024-12-07 23:01:38.554033
La Cesta,Despensa,Azúcar Y Endulzantes,Dulfina Azúcar Rubia,24.5,"La azúcar rubia granulada de Dulfina aporta un dulzor sutil a todas tus recetas, como jugos, bebidas calientes, frías, postres y mucho más. ",kg,5.0,none,True,2024-12-07 23:01:38.554033
La Cesta,Despensa,Azúcar Y Endulzantes,Costeño Azúcar Rubia,6.9,"Azúcar de caña, a la cual se le ha dejado una liviana película de melaza, que le otorga un sabor especial a las preparaciones, añadiendo además de color, sabores naturales y textura a galletas, ponqués, tortas, etc.",und,1.0,none,True,2024-12-07 23:01:38.554033
La Cesta,Despensa,Azúcar Y Endulzantes,Dulfina Azúcar Rubia,5.5,"Producto sólido granulado de color dorado, constituido esencialmente por cristales de sacarosa que están cubiertos por una ligera película de miel madre, obtenidos por procesos de concentración y cristalización del jugo de la caña de azúcar.",kg,1.0,none,True,2024-12-07 23:01:38.554033
La Cesta,Despensa,"Cereales, Avenas Y Granola",3x Cereal Fitness Miel y Almendras 330 g,73.5,"Contiene deliciosas hojuelas con avena integral y vitaminas del grupo B que serán una gran parte de tu desayuno, para que inicies tu día con vitalidad.",gr,330.0,Pack,True,2024-12-07 23:01:38.569659
La Cesta,Despensa,"Cereales, Avenas Y Granola",3x Quaker Avena Instantanea Original 350 g,31.5,"Esta avena es buena fuente de fibra, ya que proporciona una buena fuente de fibra para apoyar a un sistema digestivo saludable, hecha con cereal 100% integral, disfruta de un delicioso tazón de avena lista en 3 minutos.",gr,350.0,Pack,True,2024-12-07 23:01:38.569659
La Cesta,Despensa,"Cereales, Avenas Y Granola",3x Cereales Angel Meli 130 g,28.5,Angel Meli cereales,gr,135.0,Pack,True,2024-12-07 23:01:38.569659
La Cesta,Despensa,"Cereales, Avenas Y Granola",3x Quaker Avena Tradicional 500 g,29.7,"Puedes disfrutar de esta avena en tus desayunos preparándola con agua o leche, también puedes incluirla en tus licuados o agregarle tus frutas favoritas. Es buena fuente de fibra, aporta proteínas y puede ayudar al corazón. ",gr,500.0,Pack,True,2024-12-07 23:01:38.569659
La Cesta,Despensa,"Cereales, Avenas Y Granola",3x Quaker Avena Tradicional 900 g,49.5,"Entre todos los cereales, la avena es el que más vitaminas y minerales contiene, por eso es la opción perfecta para iniciar tus días, disfrutando del mejor sabor y recargándose de toda la energía que necesitas.",gr,900.0,Pack,True,2024-12-07 23:01:38.569659
La Cesta,Despensa,"Cereales, Avenas Y Granola",Amaru Avena Mix Lucumango,10.43,"Disfruta de esta deliciosa mezcla de avena en hojuelas, con mango deshidratado, polvo de lúcuma, cacao nibs, maca, semillas de ajonjoli y semillas de chía. Es endulzada con yacón y stevia natural y se puede consumir directamente con leche o yogurt.",gr,400.0,none,True,2024-12-07 23:01:38.569659
La Cesta,Despensa,"Cereales, Avenas Y Granola",Amaru Granola de Cacao,11.92,"Disfruta de una deliciosa granola que contiene plátano, aguaymanto deshidratado proveniente del Valle del Urubamba, cacao chuncho en polvo y nibs originario de Quillabamba, es perfecta para una alimentación sana y saludable, puedes comerla en compañía de tu bebida favorita.",gr,200.0,none,True,2024-12-07 23:01:38.569659
La Cesta,Despensa,"Cereales, Avenas Y Granola",Naturandes Avena 7 Semillas Fibra,9.9,"Es una fuente de fibra que ayuda al tránsito intestinal y los procesos de control de peso. Mezcla de hojuelas de avena, polvos de cañihua, habas, canela, maca, quinua y kiwicha, semillas de chía y linaza.  packing: Bolsa",gr,240.0,none,True,2024-12-07 23:01:38.569659
La Cesta,Despensa,"Cereales, Avenas Y Granola",Meli Cereal con Sabor a Miel,9.5,"Producto de delicioso sabor a miel. También es una gran fuente de nutrientes, gracias a que está fortificado con hierro y vitaminas del complejo B. Para su elaboración se emplearon extruidos de maíz, trigo, avena.",gr,135.0,none,True,2024-12-07 23:01:38.569659
La Cesta,Despensa,"Cereales, Avenas Y Granola",Quaker Avena Tradicional,16.5,"Disfruta de todos los beneficios de la avena de la manera más fácil y rápida. Están listos para combinarse con tus ingredientes favoritos, ¡llevando el poder nutritivo de Quaker a tu día a día!",gr,900.0,none,True,2024-12-07 23:01:38.569659
La Cesta,Despensa,"Cereales, Avenas Y Granola", CEREAL BAR Barra De Cereal Golden ,7.5,"Rico cereal de bolsillo, con las siguiente ventajas: pesan poco, fáciles de transportar, no necesita refrigeración, se deshacen en la boca casi sin esfuerzo y se digieren fácilmente. utilizarse como parte de un desayuno o merienda. Los chicos las prefieren.",gr,252.0,none,True,2024-12-07 23:01:38.569659
La Cesta,Despensa,"Cereales, Avenas Y Granola",Wasi Granola Orgánica sin Gluten,23.5,"Es un producto 100 % natural libre de azúcar para que te beneficies completamente de los nutrientes de sus granos. Este empaque de 300 g será el protagonista de un nutritivo desayuno peruano junto a leche o yogurt. Entre sus componentes hay castañas, pasas, quinua y miel.",gr,300.0,none,True,2024-12-07 23:01:38.569659
La Cesta,Despensa,"Cereales, Avenas Y Granola",Quaker Avena con Chía y Algarrobo,10.5,"Puedes disfrutar de Quaker Avena con Chía y Algarrobo en tus desayunos preparándola con agua o leche o también puedes incluirla en tus licuados. Beneficios: Fuente de fibra, contiene Beta-Q, aporta proteínas   y posee nutrientes como Selenio y Zinc con función antioxidante.",gr,330.0,none,True,2024-12-07 23:01:38.569659
La Cesta,Despensa,"Cereales, Avenas Y Granola",Chocapic Nestle Cereal  540 G,28.5,Caja,gr,540.0,none,True,2024-12-07 23:01:38.569659
La Cesta,Despensa,"Cereales, Avenas Y Granola",Avena Quaker con Quinua,9.9,Mezcla de Hojuelas de Avena con Hojuelas de Quínua,gr,330.0,none,True,2024-12-07 23:01:38.569659
La Cesta,Despensa,"Cereales, Avenas Y Granola",Trix Minis,17.5,Caja.,gr,300.0,none,True,2024-12-07 23:01:38.569659
La Cesta,Despensa,"Cereales, Avenas Y Granola",Zucosos Cereal en Hojuelas Azucarado,20.5,"Está elaborado con granos enteros como primer ingrediente, hojuelas de maíz cubiertas con glaseado de azúcar, ideal para complacerte en cualquier momento del día, en compañía de tu bebida láctea favorita.",gr,500.0,none,True,2024-12-07 23:01:38.569659
La Cesta,Despensa,"Cereales, Avenas Y Granola",Kitkat Cereal,13.9,Cereal para el desayuno a base de trigo integral maíz trigo y cacao. Sabor a Chocolate,gr,210.0,none,True,2024-12-07 23:01:38.569659
La Cesta,Despensa,"Cereales, Avenas Y Granola",Corn Flakes Hojuelas de Maíz,18.5,Caja.,gr,410.0,none,True,2024-12-07 23:01:38.569659
La Cesta,Despensa,"Cereales, Avenas Y Granola",Zucaritas Hojuelas de Maíz,21.5,Caja.,gr,420.0,none,True,2024-12-07 23:01:38.569659
La Cesta,Despensa,"Cereales, Avenas Y Granola",Choco Krispis Arroz Tostado Con Cobertura de Chocolate,21.5,Caja.,gr,420.0,none,True,2024-12-07 23:01:38.569659
La Cesta,Despensa,"Cereales, Avenas Y Granola",Cereal Chocapic Minis,17.5,Contiene 330 gramos Cereal para el desayuno a base de maíz integral trigo integral y trigo Con sabor a chocolate,gr,330.0,none,True,2024-12-07 23:01:38.569659
La Cesta,Despensa,"Cereales, Avenas Y Granola",Froot Loops Mescla de Cereal de Maíz,21.9,Caja.,gr,350.0,none,True,2024-12-07 23:01:38.569659
La Cesta,Despensa,"Cereales, Avenas Y Granola",Nestlé Cereal Corn Flakes,25.5,Bolsa.,gr,740.0,none,True,2024-12-07 23:01:38.569659
La Cesta,Despensa,"Cereales, Avenas Y Granola",2 x Trix Cereal Sabor Frutas,36.0,"Si lo que te gusta desayunar es cereal con forma y sabor de frutas, esta es tu mejor opción. Cereal Trix de Nestlé, con sabor a fruta y además fortificado con 5 vitaminas y 3 minerales esenciales.",gr,330.0,Pack,True,2024-12-07 23:01:38.569659
La Cesta,Despensa,"Cereales, Avenas Y Granola",3 x Natures Heart Bebida de Avena Sin Azucar 946 mL,33.36," El delicioso sabor de la avena y sin azúcar añadida, está fortificada con calcio y vitamina A y D.",ml,946.0,Pack,True,2024-12-07 23:01:38.569659
La Cesta,Despensa,"Cereales, Avenas Y Granola",2 x Chocapic Cereal Caja,38.24,"Elaborado con grano entero, vitaminas, calcio y hierro. Se puede servir caliente o frío como parte de una dieta saludable y equilibrada de tus hijos.",gr,350.0,Pack,True,2024-12-07 23:01:38.569659
La Cesta,Despensa,"Cereales, Avenas Y Granola",Amaru Avena Mix Canela & Berries,13.88,"Mezcla de Avena en Hojuelas, Harina de Maca y Proteína de Tara Potenciada Con Blueberries, Semillas de Calabaza, Canela Molida, Cranberries y Semillas de Linaza. Aporta Vitamina C, Proteína, Hierro, Antioxidantes y Fibra. Endulzada Con Stevia Natural y Yacón.",gr,400.0,none,True,2024-12-07 23:01:38.569659
La Cesta,Despensa,"Cereales, Avenas Y Granola",Amaru Avena Mix Choco Plátano,10.43,"Mezcla de Avena en Hojuelas, Harina de Maca y Proteí­Na de Tara Potenciada Con Cacao, Nibs, Semillas de Girasol, Polvo de Cacao y Plátano Deshidratado. Ideal Para Que la Disfrutes Con Cualquier Tipo de Leche. Producto Libre de Gluten y 100% Vegano.",gr,400.0,none,True,2024-12-07 23:01:38.569659
La Cesta,Despensa,"Cereales, Avenas Y Granola",Avena Quaker Instantánea,10.5,"Esta avena es buena fuente de fibra, ya que proporciona una buena fuente de fibra para apoyar a un sistema digestivo saludable, hecha con cereal 100% integral, disfruta de un delicioso tazón de avena lista en 3 minutos.",gr,350.0,none,True,2024-12-07 23:01:38.569659
La Cesta,Despensa,"Cereales, Avenas Y Granola",Chocapic Cereal Sabor a Chocolate,23.9,"Elaborado con grano entero, vitaminas, calcio y hierro. Se puede servir caliente o frío como parte de una dieta saludable y equilibrada de tus hijos.",gr,350.0,none,True,2024-12-07 23:01:38.569659
La Cesta,Despensa,"Cereales, Avenas Y Granola",Fitness Cereal Original ,16.5,"Contiene deliciosas hojuelas con avena integral y vitaminas del grupo B que será una gran parte de tu desayuno, para que inicies tu día con vitalidad. Con cereales integrales que te encantarán.",gr,285.0,none,True,2024-12-07 23:01:38.569659
La Cesta,Despensa,"Cereales, Avenas Y Granola",Amaru Granola Clásica,11.92,"La clásica, compacta, rica en ingredientes y proporciones. Con deliciosos ingredientes como avena en hojuelas, almendras, pecanas, ajonjolí, vainilla, aceite de coco, miel y stevia. Ideal para que la disfrutes con cualquier tipo de leche.",gr,200.0,none,True,2024-12-07 23:01:38.569659
La Cesta,Despensa,"Cereales, Avenas Y Granola",Corn Flakes Cereal de Maíz Integral sin Gluten,15.5,"Es una nueva y maravillosa manera de empezar el día sin gluten, ricas y crujientes hojuelas de maíz, fortificadas con 5 vitaminas, acompáñalos con la bebida láctea de tu preferencia.",gr,180.0,none,True,2024-12-07 23:01:38.569659
La Cesta,Despensa,"Cereales, Avenas Y Granola",Boom Chocapic Cereal,8.05,Caja.,gr,170.0,none,True,2024-12-07 23:01:38.569659
La Cesta,Despensa,"Cereales, Avenas Y Granola",Trix Cereal de Conejitos Con Masmelos,22.05,"Perfecto Para el Desayuno, a Base de Maíz Integral y Maíz Con Malvaviscos. Alto en Vitamina B6, Buena Fuente de Calcio, Hierro, Vitamina B1, B2, B3, B5.",gr,300.0,none,True,2024-12-07 23:01:38.569659
La Cesta,Despensa,"Cereales, Avenas Y Granola",Quaker Avena Con Quinua,14.5,Bolsa,gr,850.0,none,True,2024-12-07 23:01:38.569659
La Cesta,Despensa,"Cereales, Avenas Y Granola",Avena Precocida 3 Ositos,4.9,Contiene 600 gramos Hojuelas de avena precocida Con calcio hierro y vitaminas,gr,500.0,none,True,2024-12-07 23:01:38.569659
La Cesta,Despensa,"Cereales, Avenas Y Granola",Amaru Granola de Lúcuma,11.92,"Disfruta de una deliciosa mezcla ideal para tus desayunos, granola con polvo de lúcuma originaria de Ayacucho, avena en hojuelas, almendras, semillas, castañas y estevia Amaru. ",gr,200.0,none,True,2024-12-07 23:01:38.569659
La Cesta,Despensa,"Cereales, Avenas Y Granola",Trix Cereal de Maíz Sabor Frutas,22.5,"Si lo que te gusta desayunar es cereal con forma y sabor de frutas, esta es tu mejor opción. Cereal Trix de Nestlé, con sabor a fruta y además fortificado con 5 vitaminas y 3 minerales esenciales.",gr,330.0,none,True,2024-12-07 23:01:38.569659
