Market_name,Market_cat_name,Product_name,Product_price,Product_description,scrape_timestamp
La Cesta,Despensa,Splenda Endulzante en Polvo ,51.5,"Endulzante natural, sin calorías. Su presentación en sobrecitos, es perfecta para ofrecerte porciones individuales de una dulzura saludable, que se puede transportar fácilmente. Es una excelente manera de endulzar tus bebidas o preparaciones favoritas, mientras cuidas de tu salud en cualquier lugar. Contiene 100 unidades.",2024-12-06 21:20:35.386880
La Cesta,Despensa,Dulfina Azúcar Rubia,24.5,"La azúcar rubia granulada de Dulfina aporta un dulzor sutil a todas tus recetas, como jugos, bebidas calientes, frías, postres y mucho más. ",2024-12-06 21:20:35.386880
La Cesta,Despensa,Amaru Mezcla en Polvo de Yacón con Stevia,51.9,Este producto puede ser utilizado para endulzar tus bebidas. ¡También lo puedes mezclar en tus postres preferidos! Caja contiene 80 sobres de 0.20 g cada uno. ,2024-12-06 21:20:35.386880
La Cesta,Despensa,Fratello Azúcar Especial Impalpable para Repostería Fina,12.9,"Esta azúcar se caracteriza por estar pulverizada, se usa para decorar, espolvorear, cubrir tortas y postres. Ideal para despertar tu creatividad.",2024-12-06 21:20:35.386880
Listo,Comidas Preparadas,Listo Frankfurter Hot Dog,6.9,LISTO FRANKFURTER HOT DOG KILOMETRICO,2024-12-06 21:20:35.396880
Listo,Comidas Preparadas,Empacado Croissant de Pollo Listo,7.9,"Un delicioso croissant relleno de pollo, perfecto para disfrutar en cualquier momento del día.",2024-12-06 21:20:35.396880
Listo,Comidas Preparadas,Listo Empanada De Pollo,4.5,LISTO EMPANADA DE POLLO,2024-12-06 21:20:35.396880
Listo,Comidas Preparadas,Listo Empacado Croissant Mixto,7.9,Listo Empacado Croissant Mixto,2024-12-06 21:20:35.396880
Listo,Comidas Preparadas,Listo Empanada De Lomo,4.9,LISTO EMPANADA DE LOMO ,2024-12-06 21:20:35.396880
Listo,Comidas Preparadas,Ciabata De Pollo + Gaseosa 300ml,8.4,CIABATA DE POLLO + GASEOSA 300ML,2024-12-06 21:20:35.396880
Listo,Comidas Preparadas,Listo Combo - 2 Pan Pita Pollo + 2 Gaseosas 300ml,14.0,LISTO COMBO - 2 PAN PITA POLLO + 2 GASEOSAS 300ML,2024-12-06 21:20:35.396880
Listo,Comidas Preparadas,Listo - Desayuno Croissant De Pollo + Jugo Listo 250ml,11.8,LISTO - DESAYUNO CROISSANT DE POLLO + JUGO LISTO 250ML,2024-12-06 21:20:35.396880
Listo,Comidas Preparadas,Empanada De Carne Cg,5.9,1 EMPANADA DE CARNE CG,2024-12-06 21:20:35.396880
Listo,Comidas Preparadas,Sandwich Pita De Pollo Listo + Gaseosa300ml,7.0,SANDWICH PITA DE POLLO LISTO + GASEOSA300ML,2024-12-06 21:20:35.396880
Listo,Comidas Preparadas,Listo - Desayuno Croissant Mixto + Jugo Listo 250ml,11.8,LISTO - DESAYUNO CROISSANT MIXTO + JUGO LISTO 250ML,2024-12-06 21:20:35.396880
Listo,Comidas Preparadas,Ciabatta Huachana + Gaseosa 300 Ml,8.9,CIABATTA HUACHANA + GASEOSA 300 ML,2024-12-06 21:20:35.396880
Listo,Comidas Preparadas,Listo Ciabata Carne Mechada + Gaseosa,9.9,01 CIABATA CARNE MECHADA + 01 GASEOSA,2024-12-06 21:20:35.396880
Listo,Comidas Preparadas,Ciabatta Mixta + Gaseosa 300 Ml,8.9,CIABATTA MIXTA + GASEOSA 300 ML,2024-12-06 21:20:35.396880
Listo,Comidas Preparadas,Listo Croissant De Pollo Con Durazno,8.9,1 LISTO CROISSANT DE POLLO CON DURAZNO,2024-12-06 21:20:35.396880
Listo,Comidas Preparadas,Listo Crunch Clásica,12.9,LISTO CRUNCH CLÁSICA,2024-12-06 21:20:35.396880
Listo,Comidas Preparadas,Listo Crunch Tejana,15.9,Listo Crunch Tejana ,2024-12-06 21:20:35.396880
Listo,Comidas Preparadas,Hamburguesa Listo Cheese Gourmet,15.9,LISTO CHEESE GOURMET,2024-12-06 21:20:35.396880
Listo,Comidas Preparadas,Hamburguesa Listo Clásica Gourmet,14.9,LISTO CLÁSICA GOURMET,2024-12-06 21:20:35.396880
Listo,Comidas Preparadas,Hamburguesa Listo Cheese Bacon Gourmet,18.9,LISTO CHEESE BACON GOURMET,2024-12-06 21:20:35.396880
Listo,Comidas Preparadas,Hamburguesa Listo Tejana Gourmet,17.9,LISTO TEJANA GOURMET,2024-12-06 21:20:35.396880
Listo,Comidas Preparadas,Chorizo Parrillero,5.9,CHORIZO PARRILLERO,2024-12-06 21:20:35.396880
Listo,Comidas Preparadas,Listo Ciabatta De Pollo,6.9,LISTO CIABATTA DE POLLO,2024-12-06 21:20:35.396880
Listo,Comidas Preparadas,Listo Empacado Pan Pita Pollo,5.9,LISTO EMPACADO PAN PITA POLLO,2024-12-06 21:20:35.396880
Listo,Comidas Preparadas,Listo Frankfurter Hot Dog,6.9,LISTO FRANKFURTER HOT DOG,2024-12-06 21:20:35.396880
Listo,Comidas Preparadas,El Cedro Enrollado de Pollo,9.9,"Delicioso enrollado de pollo con pan árabe blanco, ideal para disfrutar en cualquier momento del día.",2024-12-06 21:20:35.396880
Listo,Comidas Preparadas,Listo Frankfurter Picante,6.9,1 LISTO FRANKFURTER PICANTE,2024-12-06 21:20:35.396880
Listo,Comidas Preparadas,Listo Ciabatta Club,6.9,LISTO CIABATTA CLUB,2024-12-06 21:20:35.396880
Listo,Comidas Preparadas,Listo Ciabatta Huachana,6.9,LISTO CIABATTA HUACHANA,2024-12-06 21:20:35.396880
Listo,Comidas Preparadas,Ciabata Meat Balls,7.9,CIABATA MEAT BALLS,2024-12-06 21:20:35.396880
Listo,Comidas Preparadas,Ciabatta Carne Mechada,7.9,CIABATTA CARNE MECHADA,2024-12-06 21:20:35.396880
Listo,Comidas Preparadas,El Cedro Enrollado Mixto con Pan Árabe Blanco,9.9,"Enrollado de pan árabe blanco, jamón, queso, mayonesa de la casa y tomate. Ideal para tu almuerzo. Acompañalo de la bebida que mas te guste.",2024-12-06 21:20:35.396880
Listo,Comidas Preparadas,Ciabatta Mixta,6.9,CIABATTA MIXTA,2024-12-06 21:20:35.396880
Listo,Comidas Preparadas,El Cedro Enrollado de Pan Árabe Vegetariano,9.9,"Delicioso pan árabe con salvado de trigo, champiñón, queso, mayonesa de la casa y tomate. Listo para consumir cuando desees.",2024-12-06 21:20:35.396880
Listo,Comidas Preparadas,2 x Frankfurter Hot Dog,9.9,LISTO FRANKFURTER HOT DOG,2024-12-06 21:20:35.396880
Listo,Snacks Y Galletas,Inka Chips Papa Jalapeño 135 g,8.7,"Déjate Conquistar Por el Sabor de Nuestras Papas Crujientes Sabor Jalapeño, Sabrosas y Ardientes Hasta la Última Hojuela. Acompáñalas Con tu Bebida y Relájate Hasta Que Las Termines Todas.",2024-12-06 21:20:35.398879
Listo,Snacks Y Galletas,Inka Chips Papas Crujientes Sabor a Bbq y Cebolla Caramelizada,8.7,"Revive esa sensación sublime de una parrillada de verano, buenos amigos y comida sabrosa. Estas papas artesanales, dulces, ahumadas y extracrujientes, hacen una perfecta combinación con una bebida helada y la compañía de los que más quieres.",2024-12-06 21:20:35.398879
Listo,Snacks Y Galletas,Inka Chips Papas Crujientes Sal de Mar,8.7,"Déjate conquistar por el simple sabor de las papas crujientes, sazonadas delicadamente con un toque de sal que les da un excelente sabor. Ideal para compartir con tus amigos un delicioso snack.",2024-12-06 21:20:35.398879
Listo,Snacks Y Galletas,Crickets Chifle Sabor a Leche de Tigre,8.9,"Deliciosos chifles de hojuelas de plátano verde, aceite de oleína de palma, sal y saborizante de leche de tigre en polvo, azúcar, jengibre, dióxido de silicio, ideal para comer como snack en cualquier momento del día en compañía de tu bebida favorita.",2024-12-06 21:20:35.398879
Listo,Snacks Y Galletas,Doritos Tortillas de Maíz Queso Atrevido 45gr ,4.5,"Deliciosos triángulos de maíz sabor a queso, ideales para compartir con familia y amigos en cualquier momento del día.",2024-12-06 21:20:35.398879
Listo,Snacks Y Galletas,Pringles Papa Sola Original,9.9,Pote,2024-12-06 21:20:35.398879
Listo,Snacks Y Galletas,Crickets Chifles Salados,10.5,"Disfruta de unas deliciosas hojuelas finas y crujientes de plátanos seleccionados del campo, con un toque de sal, listos para acompañar tu comida regional favorita o un snack para compartir en cualquier momento.",2024-12-06 21:20:35.398879
Listo,Snacks Y Galletas,Pringles Papa Crujiente Crema y Cebolla,9.9,"Contiene la Combinación de Crema Agria, Cebolla y Snack Salado. Son Mega Crujientes Con un Delicioso Sabor a Queso Cheddar. Las Puedes Combinar Con Salsa o tu Dip Favorito.",2024-12-06 21:20:35.398879
Listo,Snacks Y Galletas,Cheetos Botana de Maíz Horneada Sabor a Mega Queso,6.5,"Con una bolsa de CHEETOS® crocantes, bocadillos sabor a mega queso, tendrás algo delicioso, con queso y crujiente para picar. Están hechos con queso de verdad para darle muchísimo más sabor.",2024-12-06 21:20:35.398879
Listo,Snacks Y Galletas,Tor-Tees Snack de Maíz Frito Clásico,6.9,"Delicioso snack de maíz frito en hojuelas, ideal para disfrutar y compartir con los que más quieres en cualquier ocasión, a todos les encantará.",2024-12-06 21:20:35.398879
Listo,Snacks Y Galletas,Cheetos Snack de Maíz Sabor a Queso Flamin Hot Crunchy,6.2,Un sabor picante y especiado en un bocadillo crocante y con queso. Están llenos de sabor y hechos con queso de verdad.,2024-12-06 21:20:35.398879
Listo,Snacks Y Galletas,Tostitos Snack de Maíz Redondos,7.9,"Tortillas fritas de maíz amarillo con un toque de sal. Crujientes y sabrosas, perfectas como acompañamiento o para crear deliciosos depps en cualquier momento del día.",2024-12-06 21:20:35.398879
Listo,Snacks Y Galletas,Tor-Tees  Maíz Frito Picante en Hojuelas Bolsaza,7.4,Snack de maíz frito en hojuelas con sabor picante. Ideal para esos grandes antojos en cualquier momento del día.,2024-12-06 21:20:35.398879
Listo,Snacks Y Galletas,Doritos Snacks de Maíz Sabor Queso Atrevido,6.5,"Hechos de maíz nixtamalizado con sabor a queso y chile, perfectos para acompañarlos con chiles jalapeños o cualquier otro topping que tengas a la mano. Ideales para toda ocasión, como un snack o aperitivo en tus fiestas.",2024-12-06 21:20:35.398879
Listo,Snacks Y Galletas,Pringles Papa Sabor a Queso,9.9,"Aperitivo Con Forma de Papa Frita. Está Compuesto Por Papa Deshidratada, Almidón de Trigo y Harinas Mezcladas Con Aceite Vegetal Con Sabor a Queso.",2024-12-06 21:20:35.398879
Listo,Snacks Y Galletas,Field Galletas Mini Wafer Recubiertas de Chocolate Cua Cua,2.5,"Deliciosas galletasa mini waffer rellenas con crema sabor vainilla bañadas en chocolate. Tienen el tamaño ideal para llevar en tu bolso o mochila. Perfectas para disfrutar como colación en el colegio, trabajo o en cualquier otro momento. ",2024-12-06 21:20:35.398879
Listo,Snacks Y Galletas,Gretel Galletas Sabor Chocolate ,1.6,"Opción deliciosa y tentadora para aquellos que buscan satisfacer su antojo de algo dulce y chocolateado. Con su textura crujiente y su intenso sabor a chocolate, estas galletas son una opción ideal para disfrutar en cualquier momento del día.",2024-12-06 21:20:35.398879
Listo,Snacks Y Galletas,Casino Fresa,1.9,Victoria Casino Fresa 43G,2024-12-06 21:20:35.398879
Listo,Snacks Y Galletas,Picaras Galleta Clásica,1.5,Bañadas Con Cobertura Sabor a Chocolate.,2024-12-06 21:20:35.399880
Listo,Snacks Y Galletas,Morochas Galleta Sabor Vainilla con Chocolate,3.5,"Poseen una receta inigualable de textura y sabor que resulta un nutritivo y único mix de ingredientes, son una excelente fuente de energía que podrás disfrutar en cualquier momento del día.",2024-12-06 21:20:35.399880
Listo,Snacks Y Galletas,Sublime Wafer Power,1.9,"Disfruta de tu deliciosa sublime Power con crema de maní bañado en chocolate, rica para disfrutar en cualquier momento u ocasión del día. ",2024-12-06 21:20:35.399880
Listo,Snacks Y Galletas,Chips Ahoy Galletas Tamaño Mini con Chips de Chocolate,2.2,"Para que las disfrutes con un rico vaso de leche por las mañanas o por las noches, sin ningún remordimiento.",2024-12-06 21:20:35.399880
Listo,Snacks Y Galletas,Picaras Galletas Bañadas con Cobertura de Chocolate,2.2,Deliciosa combinación de galletas de diversos sabores bañadas con cobertura sabor a chocolate. Despierta tu picardía. Ideales para acompañar tus momentos.,2024-12-06 21:20:35.399880
Listo,Snacks Y Galletas,Pingüinos Pastel Cookies Cream,4.0,Bolsa Con 2 Unidades.,2024-12-06 21:20:35.399880
Listo,Snacks Y Galletas,Costa Frac Clásica Sabor a Chocolate ,1.4,"Deliciosas galletas con relleno de crema de chocolate, para que te deleites y recargues tu día en compañía de tu bebida favorita, vienen 4 unidades. packing: Bolsa",2024-12-06 21:20:35.399880
Listo,Snacks Y Galletas,Nik Galleta Wafer con Relleno Sabor a Fresa,2.2,"Disfruta de esta deliciosa galleta wafer con relleno sabor a Fresa, para consumir en cualquier momento del día o compartir con familiares y amigos en toda ocasión.",2024-12-06 21:20:35.399880
Listo,Snacks Y Galletas,Chaplin Galletas Dulces Crocantes y Doradas ,2.9,"Comparte con la familia y amigos de un delicioso snack, elaborado con ingredientes de la mejor calidad, con una consistencia crocante, buena textura y de un delicioso sabor dulce.",2024-12-06 21:20:35.399880
Listo,Snacks Y Galletas,Costa Nik Galletas Wafer Sabor a Vainilla,2.2,"Disfruta de unas galletas rellenas con crema sabor a vainilla, una verdadera delicia que se deshace en tu boca.",2024-12-06 21:20:35.399880
Listo,Snacks Y Galletas,Costa Galleta Wafer Sabor A Fresa,3.2,"Deliciosas galletas crujientes y ligeras, contienen finas láminas horneadas, que se combinan con el rico sabor de la fresa y le darán un sabor único y dulce a tu boca, ideales para endulzarte en cualquier momento del día. Contiene 105 gramos. ",2024-12-06 21:20:35.399880
Listo,Snacks Y Galletas,Field Galleta Coronita Chocolate,1.5,Galleta Coronita Chocolate 38 g,2024-12-06 21:20:35.399880
Listo,Snacks Y Galletas,Picaras Galleta Mini Clásica con Chocolate,2.1," Una deliciosa combinación de galletas de diversos sabores bañadas con cobertura sabor a chocolate, disfrútalas y comparte con los que más quieres. ",2024-12-06 21:20:35.399880
Listo,Snacks Y Galletas,Act II Palomitas de Maíz para Microondas Sabor Mantequilla ,5.9,"Estas palomitas de maíz son el bocadillo crujiente y perfecto para acompañar alguna película o serie favorita. Son fáciles de preparar, solo colocas la bolsa en el microondas y en tan solo unos minutos estarán listas.",2024-12-06 21:20:35.399880
Listo,Snacks Y Galletas,Act II Palomitas de Maíz para Microondas Sabor a Mantequilla,5.9,Si buscas disfrutar de unas ricas palomitas de maíz ACT II es tu mejor opción. Colócalas en el microondas y en tan solo unos minutos estarán listas. Ideales para compartir y consumir en todo momento.,2024-12-06 21:20:35.399880
Listo,Snacks Y Galletas,Act II Palomitas de Maíz para Microondas Sabor Natural,5.9,"Estas palomitas para microondas son un delicioso y practicó snack, perfecto para compartir en cualquier ocasión. Disfrútalas en su clásico e inolvidable sabor natural.",2024-12-06 21:20:35.399880
Listo,Lacteos Y Huevos,Gloria Leche Entera,4.6,Nuestra receta tradicional que combina leche fluida y leche de vaca deshidratada de la mejor calidad manteniendo todos los nutrientes.,2024-12-06 21:20:35.392878
Listo,Lacteos Y Huevos,Gloria Leche Entera con Vitaminas,6.2,"Leche entera, ultrapasteurizada, adicionada con vitaminas A y D. Perfecta para disfrutar y compartir con los que más quieres.",2024-12-06 21:20:35.392878
Listo,Lacteos Y Huevos,Laive Leche de Vaca sin Lactosa,6.5,"Hecha con 100 % leche de vaca, es fuente de calcio, libre de lactosa, para que tú y tu familia puedan disfrutar de una nutrición sin molestias.",2024-12-06 21:20:35.392878
Listo,Lacteos Y Huevos,Gloria Leche Light,4.9,Lata,2024-12-06 21:20:35.392878
Listo,Lacteos Y Huevos,Laive Leche Sin Lactosa Sabor a Chocolate Tetrapack,7.3,Es una opción deliciosa y conveniente para aquellos que buscan una alternativa láctea sin lactosa con un toque de sabor a chocolate. Ideal para disfrutar en cualquier momento del día como parte de una dieta equilibrada y sabrosa.,2024-12-06 21:20:35.392878
Listo,Lacteos Y Huevos,Ideal Mezcla Láctea Cremosita,4.5,Lata,2024-12-06 21:20:35.392878
Listo,Lacteos Y Huevos,Gloria Leche Choco,2.2,Gloria Leche Choco X180Ml,2024-12-06 21:20:35.392878
Listo,Lacteos Y Huevos,Laive Leche Concentrada sin Lactosa,5.3,"Es una leche concentrada sin lactosa, te permite disfrutarla sin molestias producidas por intolerancia a la lactosa. Con calcio y menos grasa que la hace más ligera y ayuda a una mejor digestión. Acompáñala siempre con una alimentación balanceada.",2024-12-06 21:20:35.392878
Listo,Lacteos Y Huevos,Laive Leche Concentrada 6.4% Grasa,4.7,"Contiene calcio, que ayuda a fortalecer tus huesos, acompáñala siempre con una alimentación balanceada, nutrición en un envase a prueba de todo, fácil de abrir y no derrama.",2024-12-06 21:20:35.392878
Listo,Lacteos Y Huevos,Laive Leche Entera Uht,6.5,"Producto líquido homogéneo de color blanco crema con olor y sabor a leche, a partir de leche cruda y/o concentrada, con posibilidad de agregar leche en polvo descremada, grasa anhidra láctea y/o agua según sea necesario para normalizarla hasta cumplir con los requisitos físico químicos del ingrediente leche entera.",2024-12-06 21:20:35.392878
Listo,Lacteos Y Huevos,Gloria Leche Zerolacto Uht Sin Lactosa,6.2,Caja,2024-12-06 21:20:35.392878
Listo,Lacteos Y Huevos,Laive Yogurt Griego Frutos Rojos sin Azúcar,10.6,"Disfruta de una deliciosa bebida con una consistencia suave y cremosa, este exquisito yogur, sabor a frutos rojos, sin azúcar, puedes gozarlo en platillos dulces como desayuno, snacks o en postres, enamórate de su sabor y de sus beneficios.",2024-12-06 21:20:35.392878
Listo,Lacteos Y Huevos,Laive Mix Yogur con Bolas de Chocolate,4.2,"Yogurt parcialmente descremado obtenido por la acidificación biológica y coagulación de la leche, mediante la acción de los fermentos lácticos, ideal para un desayuno rápido, una merienda o solo refrescarte durante tu día a día. Tomar yogurt trae grandes beneficios para tu cuerpo, ya que ayuda a mejorar la digestión, además de contener nutrientes y vitaminas.",2024-12-06 21:20:35.392878
Listo,Lacteos Y Huevos,Laive Leche Sabor a Vainilla con Cereal Cubierto de Chocolate Yopi Mix ,3.2,Alimento lácteo fermentado y tratado térmicamente sabor a vainilla con bolitas de cereal sabor a chocolate.,2024-12-06 21:20:35.392878
Listo,Lacteos Y Huevos,Laive Yogurt Bebible Sabor Fresa,7.5,Botella,2024-12-06 21:20:35.392878
Listo,Lacteos Y Huevos,Laive Yogurt Mix Fresa Chocolate,4.2,Una deliciosa mezcla de yogurt suave y cremoso con los sabores irresistibles de fresa y chocolate. Este tentador producto ofrece una experiencia de sabor única al combinar la frescura y dulzura de las fresas con la riqueza y decadencia del chocolate.,2024-12-06 21:20:35.392878
Listo,Lacteos Y Huevos,Laive Yogurt Probiótico Sabor a Durazno,3.9,"Disfruta de un delicioso yogur probiótico, que es ideal para un desayuno rápido, una merienda o solo refrescarte durante tu día a día, tomarlo trae grandes beneficios para tu cuerpo, ya que ayuda a mejorar la digestión, además de contener nutrientes y vitaminas.",2024-12-06 21:20:35.392878
Listo,Lacteos Y Huevos,Gloria Yogurt Vainilla Francesa,4.9,Pote.,2024-12-06 21:20:35.392878
Listo,Lacteos Y Huevos,Laive Yogurt Griego Batido Sabor a Mango y Maracuyá,10.6,"Yogurt batido semidescremado con sabor a mango y maracuyá., fuente de proteína y sin azúcar añadida. ",2024-12-06 21:20:35.392878
Listo,Lacteos Y Huevos,Laive Yogurt Probióticos Sabor Fresa,3.9,"Yogur parcialmente descremado, sabor a fresa con probióticos.",2024-12-06 21:20:35.392878
Listo,Lacteos Y Huevos,Laive Yogurt Vainilla Francesa,3.9,Prueba el delicioso sabor del yogurt que Laive te ofrece. Es un producto lácteo ideal para deleitar tu antojo al comenzar tu día. Contiene probióticos que ayudan a mejorar la salud digestiva.,2024-12-06 21:20:35.392878
Listo,Lacteos Y Huevos,Laive Yogurt Mix Sabor a Vainilla con Bolitas de Colores,4.2,Delicioso yogurt sabor a vainilla con bolitas de colores para que lo combines y disfrutes cuando más lo desees. ,2024-12-06 21:20:35.392878
Listo,Lacteos Y Huevos,Yopi Yogurt con Hojuelas Azucaradas,3.2,"Delicioso yogurt sabor vainilla con hojuelas de maíz azucaradas, es el ideal para los grandes y pequeños de la casa. packing: Pote",2024-12-06 21:20:35.392878
Listo,Lacteos Y Huevos,Gloria Leche Sabor Chocolate,6.5,"Está elaborada a base de leche parcialmente descremada a la que se ha añadido cacao, azúcar, saborizantes, vitaminas A, C y D. Ideal para disfrutar a cualquier hora del día.",2024-12-06 21:20:35.392878
Listo,Lacteos Y Huevos,Laive Leche Chocolatada,2.2,"Nuestra leche sabor chocolate es una alternativa deliciosa y nutritiva. ¡Pídela en su presentación personal, ideal para la lonchera de tu peque!.",2024-12-06 21:20:35.392878
Listo,Lacteos Y Huevos,Laive Bebida Muuu Shake Sabor Capuccino,3.6,El shake más divertido sin lactosa y sin azúcar añadida. Sólo agitándolos lograrás la deliciosa textura y cremosidad de un shake.,2024-12-06 21:20:35.392878
Listo,Bebidas,San Mateo Agua Mineral De Manantial Sin Gas,4.6,"Envasada en su fuente de origen. Contribuye con la salud y bienestar, ya que no solo refresca, sino que repone los minerales vitales que tu cuerpo necesita. Ideal para disfrutar a cualquier hora del día.",2024-12-06 21:20:35.393878
Listo,Bebidas,Cielo Agua sin Gas,2.9,"Acompaña tus comidas con el agua natural Cielo, mantendrás tu cuerpo hidratado y lleno de energía durante tus actividades diarias.",2024-12-06 21:20:35.393878
Listo,Bebidas,San Luis Agua Mineral Con Gas 625 mL,2.0,"Contiene Calcio, Magnesio y Otros Minerales Que Son Fundamentales Para el Correcto Funcionamiento Del Cuerpo. Disfruta e Hidratarte Con el Gas Justo.",2024-12-06 21:20:35.393878
Listo,Bebidas,Cielo Agua Mineral sin Gas,3.6,"Agua mineral sin gas, de origen 100 % natural. Desconéctate de la rutina, toma una pausa y disfruta de un tiempo para ti, acompañado de la más refrescante agua potable.",2024-12-06 21:20:35.393878
Listo,Bebidas,San Mateo Agua Mineral con Gas,2.0,"Agua mineral de manantial envasada en su fuente de origen, que contribuye con la salud y bienestar, ya que no solo refresca sino que repone los minerales vitales que tu cuerpo necesita.",2024-12-06 21:20:35.393878
Listo,Bebidas,San Luis Agua sin Gas,2.7,"Deliciosa bebida líder en el mercado de agua peruano, lanzó su nueva presentación ecoflex, la cual muestra una innovadora reducción de 28.6% en la cantidad de gramaje de la botella, es decir, posee mucho menos plástico en su composición, convirtiéndola en más amigable con el ambiente. Agua tratada, sulfato de magnesio, cloruro de potasio y cloruro de sodio.",2024-12-06 21:20:35.393878
Listo,Bebidas,San Luis Agua con Sabor a Piña y Kión 625 mL,2.5,Bebida de agua sabor a piña con esencia natural a kion. Ideal para acompañar tus comidas favoritas.,2024-12-06 21:20:35.393878
Listo,Bebidas,San Luis Bebida con Gas Sabor a Manzana,2.7,Deliciosa agua carbonatada. Ideal para llevar a donde quieras y estar siempre hidratado.,2024-12-06 21:20:35.393878
Listo,Bebidas,San Mateo Agua Mineral de Manantial sin Gas,2.0,"Agua mineral sin gas, de origen 100% natural. Desconéctate de la rutina, toma una pausa y disfruta de un tiempo para ti, acompañado de la más refrescante agua potable. ",2024-12-06 21:20:35.393878
Listo,Bebidas,San Luis Agua Sin Gas,2.0,"Ayuda a Regular la Temperatura de tu Cuerpo, Especialmente Durante el Ejercicio, Cuando Empiezas a Sudar, Ayuda a la Sangre a Transportar Oxígeno y el Nivel de Energía Aumenta Cuando el Cuerpo Está Bien Hidratado.",2024-12-06 21:20:35.393878
Listo,Bebidas,San Luis Agua sin Gas,2.9,"El agua ayuda a tus riñones, mantiene la temperatura corporal, ayuda a tener una piel sana y bella, lubrica y amortigua las articulaciones, puede ayudar a controlar las calorías. Ideal para disfrutar a cualquier hora del día.",2024-12-06 21:20:35.393878
Listo,Bebidas,San Carlos Agua de Mesa Purificada sin Gas,16.5,San Carlos agua de mesa purificada sin gas. Bolsa por 20 unidades de 500 ml.,2024-12-06 21:20:35.393878
Listo,Bebidas,San Luis Bebida Gasificada Sabor A Maracuyá 625 mL,2.7,"Disfruta de Esta Rica y Deliciosa Bebida Gasificada Sabor a Maracuyá, Ideal Para Disfrutar en Cualquier Momento Del Día. ",2024-12-06 21:20:35.393878
Listo,Bebidas,Cielo Agua sin Gas,1.7,"Es el agua que te acompaña en cada una de tus actividades diarias, guiándote hacia el estilo de vida que deseas, aportando una sensación de frescura. ",2024-12-06 21:20:35.393878
Listo,Bebidas,San Carlos Agua sin Gas,2.3,"Bebida totalmente natural que no nos aporta ninguna caloría, simplemente lo que nos brinda son sales minerales que nos ayudan a reponer los niveles de electrolitos del organismo a la vez que hidratamos el organismo y lo mantenemos en perfecto estado.",2024-12-06 21:20:35.393878
Listo,Bebidas,Turbox Glacial Bolsa de Hielo - Glacial - 3 Kg,8.2,TurboX Glacial Bolsa De Hielo 3kg - Glacial - 3 Kg,2024-12-06 21:20:35.393878
Listo,Bebidas,Glacial Bolsa De Hielo 1.5kg,7.9,GLACIAL  BOLSA DE HIELO 1.5KG,2024-12-06 21:20:35.393878
Listo,Bebidas,Glacial Hielo 3k,8.2,GLACIAL HIELO 3K,2024-12-06 21:20:35.393878
Listo,Bebidas,Combo Smirnoff Vodka Raspberry + Bolsa de Hielo,42.27,Contenido:* 1X Glacial Bolsa De Hielo 1.5kg 1 Kg* 1X Smirnoff Vodka Raspberry 700 mL,2024-12-06 21:20:35.393878
Listo,Bebidas,Combo Ocucaje Pisco Quebranta + Schweppes Ginger Ale + Hielo,31.41,Contenido:* 1X Glacial Bolsa De Hielo 1.5kg 1 Kg* 1X Schweppes Gaseosa Ginger Ale 1.5 L* 1X Ocucaje Pisco Quebranta 700 mL,2024-12-06 21:20:35.393878
Listo,Bebidas,Combo Ron Cartavio Solera 12 Años + Coca-Cola Sin Azúcar + Hielo,89.79,Contenido:* 1X Glacial Bolsa De Hielo 1.5kg 1 Kg* 1X Coca-Cola Bebida Gaseosa sin Azúcar 1 L* 1X Ron Cartavio Solera Licor 12 Años 750 mL,2024-12-06 21:20:35.393878
Listo,Bebidas,Combo Barcelo Ron Dorado Añejado + Coca-Cola Original + Hielo,40.91,Contenido:* 1X Glacial Bolsa De Hielo 1.5kg 1 Kg* 1X Coca-Cola Gaseosa Sabor Original Botella 1 L* 1X Barcelo Ron Dorado Añejado 750 mL,2024-12-06 21:20:35.393878
Listo,Bebidas,Combo Chivas Regal Whisky 12 Años Blended Scotch + Hielo,96.68,Contenido:* 1X Glacial Bolsa De Hielo 1.5kg 1 Kg* 1X Chivas Regal Whisky 12 Años Blended Scotch 700 mL,2024-12-06 21:20:35.393878
Listo,Bebidas,Combo Passport Whisky Escocés Scotch + Hielo,36.74,Contenido:* 1X Glacial Bolsa De Hielo 1.5kg 1 Kg* 1X Passport Whisky Escocés Scotch 700 mL,2024-12-06 21:20:35.393878
Listo,Bebidas,Combo Beefeater Ginebra Blood Orange + Hielo,93.13,Contenido:* 1X Glacial Bolsa De Hielo 1.5kg 1 Kg* 1X Beefeater Ginebra Blood Orange 700 mL,2024-12-06 21:20:35.393878
Listo,Bebidas,Combo Beefeater Ginebra Orange + Evervess Agua Tónica + Hielo,83.34,Contenido:* 1X Glacial Bolsa De Hielo 1.5kg 1 Kg* 1X Evervess Agua Tónica 1.5 L* 1X Beefeater Ginebra Blood Orange 700 mL,2024-12-06 21:20:35.393878
Listo,Bebidas,Combo Tanqueray Ginebra London Dry + Hielo,68.2,Contenido:* 1X Glacial Bolsa De Hielo 1.5kg 1 Kg* 1X Tanqueray Ginebra London Dry 700 mL,2024-12-06 21:20:35.393878
