description,brand,cantidad,unidad,price_numeric,website,scrape_timestamp,search_term,cantidad_escalada,unidad_escalada,price_numeric_escalado
Twopack Panetón con Chocolate Blanca Flor Caja 450g,,450.0,g,34.4,wong,2024-12-05 17:42:09.348768,PANETÓN,450.0,g,34.4
Panetón San Jorge Gran Panetón Caja 1.5kg,,1.5,kg,34.9,metro,2024-12-05 15:15:01.156214,PANETÓN,1.5,kg,34.9
Panetón TODINNO Lata 900g,,900.0,g,36.9,plaza_vea,2024-12-05 14:32:54.227755,PANETÓN,900.0,g,36.9
Panetón GLORIA Lata 900g,,900.0,g,37.9,plaza_vea,2024-12-05 14:32:54.227755,PANETÓN,900.0,g,37.9
Keke de Manzana & Canela No Sugar 472g,,472.0,g,38.0,wong,2024-12-05 17:42:09.348768,PANETÓN,472.0,g,38.0
Panetón Lata 880 gr,DONOFRIO,880.0,g,39.0,tottus,2024-12-05 11:17:35.295222,PANETÓN,880.0,g,39.0
Panetón DONOFRIO Caja 1.3Kg,,1.0,un,39.9,plaza_vea,2024-12-05 14:32:54.227755,PANETÓN,1.0,un,39.9
Panetón Lata x 900 g,TODINNO,900.0,g,39.9,tottus,2024-12-05 11:17:35.295222,PANETÓN,900.0,g,39.9
Panetón Gloria Lata 900g,,900.0,g,39.9,metro,2024-12-05 15:15:01.156214,PANETÓN,900.0,g,39.9
Panetón Donofrio Caja 1.3kg,,1.3,kg,39.9,metro,2024-12-05 15:15:01.156214,PANETÓN,1.3,kg,39.9
Pandoro Properzi Caja 1kg,,1.0,kg,39.9,wong,2024-12-05 17:42:09.348768,PANETÓN,1.0,kg,39.9
Panetón Dal Colle Classico Caja 750g,,750.0,g,39.9,metro,2024-12-05 15:15:01.156214,PANETÓN,750.0,g,39.9
Panetón Gloria Lata 900g,,900.0,g,39.9,wong,2024-12-05 17:42:09.348768,PANETÓN,900.0,g,39.9
Panetón Donofrio Caja 1.3kg,,1.3,kg,39.9,wong,2024-12-05 17:42:09.348768,PANETÓN,1.3,kg,39.9
Panetón DONOFRIO Caja 1.3Kg,DONOFRIO,1.3,kg,39.9,vivanda,2024-12-05 21:34:08.513451,PANETÓN,1.3,kg,39.9
Panetón TODINNO Lata 900g,TODINNO,900.0,g,39.9,vivanda,2024-12-05 21:34:08.513451,PANETÓN,900.0,g,39.9
Panetón Cuisine & Co Especial Caja 800g,,800.0,g,40.9,wong,2024-12-05 17:42:09.348768,PANETÓN,800.0,g,40.9
