description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric,WEB,brand,CLASIFICACION
Arroz Extra Costeño 5 kg,S/ 27.50,tottus,ARROZ ENVASADO,2024-12-05 11:07:40.526558,5.0,kg,Arroz Extra Costeño,27.5,tottus,COSTENO,ARROZ ENVASADO
Arroz Extra Faraón de 5 Kg,S/ 27.60,tottus,ARROZ ENVASADO,2024-12-05 11:07:40.526558,5.0,kg,Arroz Extra Faraón de,27.6,tottus,FARAON,ARROZ ENVASADO
Arroz Extra COSTEÑO Bolsa 5Kg,S/ 27.70,vivanda,ARROZ ENVASADO,2024-12-05 21:27:43.230292,5.0,kg,Arroz Extra COSTEÑO Bolsa,27.7,vivanda,COSTENO,ARROZ ENVASADO
Arroz Blanco Extra Añejo Faraón Naranja 5kg,S/ 28.30,wong,ARROZ ENVASADO,2024-12-05 17:30:42.491945,5.0,kg,Arroz Blanco Extra Añejo Faraón Naranja,28.3,wong,,ARROZ ENVASADO
Arroz Extra Valle Norte 5 kg,S/ 28.50,tottus,ARROZ ENVASADO,2024-12-05 11:07:40.526558,5.0,kg,Arroz Extra Valle Norte,28.5,tottus,VALLENORTE,ARROZ ENVASADO
Arroz Extra Costeño 5kg,S/ 28.60,wong,ARROZ ENVASADO,2024-12-05 17:30:42.491945,5.0,kg,Arroz Extra Costeño,28.6,wong,,ARROZ ENVASADO
Arroz Extra Tesoro Del Campo Bolsa 5 Kg,S/ 30.30,wong,ARROZ ENVASADO,2024-12-05 17:30:42.491945,5.0,kg,Arroz Extra Tesoro Del Campo Bolsa,30.3,wong,,ARROZ ENVASADO
Arroz Extra Añejo Campo Norte 5kg + 750g,S/ 30.30,metro,ARROZ ENVASADO,2024-12-05 15:03:32.699540,5.0,kg,Arroz Extra Añejo Campo Norte  +,30.3,metro,,ARROZ ENVASADO
Ajo en Pasta Envasado 550 g,S/ 31.90,metro,ARROZ ENVASADO,2024-12-05 15:03:32.699540,550.0,g,Ajo en Pasta Envasado,31.9,metro,,ARROZ ENVASADO
Arroz Arborio SCOTTI Caja 1Kg,S/ 32.50,vivanda,ARROZ ENVASADO,2024-12-05 21:27:43.230292,1.0,kg,Arroz Arborio SCOTTI Caja,32.5,vivanda,SCOTT,ARROZ ENVASADO
Arroz Arborio Scotti Rissoto Caja 1 Kg,S/ 32.50,metro,ARROZ ENVASADO,2024-12-05 15:03:32.699540,1.0,kg,Arroz Arborio Scotti Rissoto Caja,32.5,metro,,ARROZ ENVASADO
Arroz Risotto Arborio Inverni 1kg,S/ 36.20,wong,ARROZ ENVASADO,2024-12-05 17:30:42.491945,1.0,kg,Arroz Risotto Arborio Inverni,36.2,wong,,ARROZ ENVASADO
Arroz Chaufa x kg,S/ 37.90 x kg,wong,ARROZ ENVASADO,2024-12-05 17:30:42.491945,1.0,kg,Arroz Chaufa,37.9,wong,,ARROZ ENVASADO
Arroz Extra de 10 kg,S/ 44.05,tottus,ARROZ ENVASADO,2024-12-05 11:07:40.526558,10.0,kg,Arroz Extra de,44.05,tottus,TOTTUS,ARROZ ENVASADO
Arroz Extra Añejo Bolsa x 10 Kg,S/ 44.50,tottus,ARROZ ENVASADO,2024-12-05 11:07:40.526558,10.0,kg,Arroz Extra Añejo Bolsa x,44.5,tottus,GRAN CHALAN,ARROZ ENVASADO
Arroz Costeño Añejo Bolsa x 10 Kg,S/ 45,tottus,ARROZ ENVASADO,2024-12-05 11:07:40.526558,10.0,kg,Arroz Costeño Añejo Bolsa x,45.0,tottus,COSTENO,ARROZ ENVASADO
Arroz Extra VEGA Pacasmayo Saco 10Kg,S/ 45.00,vega,ARROZ ENVASADO,2024-12-05 11:36:02.001973,10.0,kg,Arroz Extra VEGA Pacasmayo Saco,45.0,vega,Veguita,ARROZ ENVASADO
Arroz Blanco Extra Añejo Faraón Naranja 10kg,S/ 45.90,metro,ARROZ ENVASADO,2024-12-05 15:03:32.699540,10.0,kg,Arroz Blanco Extra Añejo Faraón Naranja,45.9,metro,,ARROZ ENVASADO
Arroz Blanco Extra Añejo Faraón Naranja 10kg,S/ 45.90,wong,ARROZ ENVASADO,2024-12-05 17:30:42.491945,10.0,kg,Arroz Blanco Extra Añejo Faraón Naranja,45.9,wong,,ARROZ ENVASADO
Arroz Nir Añejado Chaparri Bolsa 10 Kg,S/ 47.00,metro,ARROZ ENVASADO,2024-12-05 15:03:32.699540,10.0,kg,Arroz Nir Añejado Chaparri Bolsa,47.0,metro,,ARROZ ENVASADO
Twopack Arroz Costeño Añejo Extra 5kg,S/ 53.80,metro,ARROZ ENVASADO,2024-12-05 15:03:32.699540,5.0,kg,Twopack Arroz Costeño Añejo Extra,53.8,metro,,ARROZ ENVASADO
Twopack Arroz Costeño Añejo Extra 5kg,S/ 53.80,wong,ARROZ ENVASADO,2024-12-05 17:30:42.491945,5.0,kg,Twopack Arroz Costeño Añejo Extra,53.8,wong,,ARROZ ENVASADO
Twopack Arroz Extra Costeño 5kg,S/ 57.00,wong,ARROZ ENVASADO,2024-12-05 17:30:42.491945,5.0,kg,Twopack Arroz Extra Costeño,57.0,wong,,ARROZ ENVASADO
Arroz Superior TIMONEL Bolsa 1Kg,,vega,ARROZ ENVASADO,2024-12-05 11:36:02.001973,1.0,kg,Arroz Superior TIMONEL Bolsa,,vega,Timonel,ARROZ ENVASADO
